Date,Open,High,Low,Close,Adjusted_close,Volume
2021-10-26|09:00:00,262.12,262.12,260.87,260.87,260.87,1562.00
2021-10-26|10:00:00,262.12,262.35,261.11,261.11,261.11,3665.00
2021-10-26|11:00:00,261.62,262.34,261.50,262.06,262.06,14641.00
2021-10-26|12:00:00,262.34,262.34,261.50,262.00,262.00,8201.00
2021-10-26|01:00:00,261.55,264.99,261.55,264.85,264.85,839468.00
2021-10-26|02:00:00,264.97,270.16,264.14,269.28,269.28,1761142.00
2021-10-26|03:00:00,269.40,269.50,265.15,265.16,265.16,1014968.00
2021-10-26|04:00:00,265.18,265.37,259.06,259.87,259.87,1017369.00
2021-10-26|05:00:00,259.93,263.27,259.93,262.71,262.71,842960.00
2021-10-26|06:00:00,262.66,264.24,262.22,264.19,264.19,338468.00
2021-10-26|07:00:00,264.19,264.75,263.14,263.49,263.49,774827.00
2021-10-26|08:00:00,263.39,263.39,262.98,263.35,263.35,385194.00
2021-10-26|09:00:00,263.33,263.33,262.70,262.75,262.75,4671.00
2021-10-26|10:00:00,262.75,262.80,262.72,262.73,262.73,3759.00
2021-10-26|11:00:00,263.01,263.39,262.80,263.39,263.39,959.00
2021-10-27|08:00:00,261.43,262.90,261.43,262.58,262.58,1023.00
2021-10-27|09:00:00,260.50,260.50,260.00,260.50,260.50,3725.00
2021-10-27|11:00:00,259.01,262.00,259.01,261.25,261.25,12434.00
2021-10-27|12:00:00,260.01,261.75,260.01,261.60,261.60,7082.00
2021-10-27|01:00:00,262.00,262.36,257.47,258.23,258.23,858812.00
2021-10-27|02:00:00,258.24,258.69,254.26,254.82,254.82,1178515.00
2021-10-27|03:00:00,254.88,255.78,253.44,254.35,254.35,833473.00
2021-10-27|04:00:00,254.47,257.38,253.42,257.02,257.02,856034.00
2021-10-27|05:00:00,257.02,257.80,256.75,257.79,257.79,327954.00
2021-10-27|06:00:00,257.82,258.00,255.75,255.85,255.85,462910.00
2021-10-27|07:00:00,255.81,256.15,252.28,253.02,253.02,1449593.00
2021-10-27|08:00:00,253.02,253.75,252.09,253.04,253.04,210748.00
2021-10-27|09:00:00,253.06,253.48,253.06,253.48,253.48,1922.00
2021-10-27|10:00:00,253.38,254.00,253.38,253.80,253.80,3158.00
2021-10-27|11:00:00,253.70,257.00,253.70,257.00,257.00,15311.00
2021-10-28|08:00:00,254.38,255.50,253.58,255.10,255.10,3955.00
2021-10-28|09:00:00,255.40,255.60,255.40,255.60,255.60,1069.00
