Date,Open,High,Low,Close,Adjusted_close,Volume
2021-11-01|07:00:00,321.72,324.46,321.72,324.27,324.27,223866.00
2021-11-01|08:00:00,324.11,324.11,324.11,324.11,324.11,86601.00
2021-11-01|09:00:00,323.70,323.70,323.70,323.70,323.70,421.00
2021-11-02|11:00:00,324.50,324.50,324.50,324.50,324.50,339.00
2021-11-02|12:00:00,324.92,324.92,324.00,324.00,324.00,402.00
2021-11-02|01:00:00,324.98,331.98,324.71,330.35,330.35,87013.00
2021-11-02|02:00:00,330.82,331.74,326.81,328.92,328.92,118496.00
2021-11-02|03:00:00,328.73,329.01,326.74,327.95,327.95,73752.00
2021-11-02|04:00:00,328.21,329.96,326.59,326.82,326.82,89098.00
2021-11-02|05:00:00,326.90,327.53,324.96,327.34,327.34,78172.00
2021-11-02|06:00:00,327.50,327.50,325.76,326.96,326.96,67204.00
2021-11-02|07:00:00,326.99,328.71,325.84,328.46,328.46,151989.00
2021-11-02|08:00:00,328.43,329.18,325.00,328.85,328.85,86878.00
2021-11-02|09:00:00,328.10,328.85,328.03,328.03,328.03,743.00
2021-11-03|01:00:00,330.06,330.12,323.09,323.33,323.33,58022.00
2021-11-03|02:00:00,323.13,327.66,322.22,326.74,326.74,126445.00
2021-11-03|03:00:00,327.07,327.98,325.79,327.53,327.53,62406.00
2021-11-03|04:00:00,327.45,328.74,326.87,328.37,328.37,42645.00
2021-11-03|05:00:00,328.17,328.78,327.00,328.18,328.18,54092.00
2021-11-03|06:00:00,328.00,331.94,327.98,331.80,331.80,65049.00
2021-11-03|07:00:00,331.81,332.36,329.75,329.92,329.92,170652.00
2021-11-03|08:00:00,329.92,330.00,329.80,329.80,329.80,86228.00
2021-11-03|09:00:00,329.00,329.00,329.00,329.00,329.00,218.00
2021-11-03|10:00:00,329.80,329.80,329.80,329.80,329.80,490.00
2021-11-03|11:00:00,330.00,330.00,330.00,330.00,330.00,200.00
2021-11-04|12:00:00,330.00,330.00,330.00,330.00,330.00,420.00
2021-11-04|01:00:00,330.00,332.91,328.00,331.94,331.94,100409.00
2021-11-04|02:00:00,331.75,337.00,331.28,334.78,334.78,159339.00
2021-11-04|03:00:00,334.61,337.16,334.00,337.16,337.16,101717.00
2021-11-04|04:00:00,336.99,338.24,333.00,333.20,333.20,158221.00
2021-11-04|05:00:00,333.29,336.19,333.00,335.58,335.58,117364.00
2021-11-04|06:00:00,335.67,336.09,334.37,335.64,335.64,89269.00
2021-11-04|07:00:00,335.44,338.53,335.44,338.39,338.39,324183.00
2021-11-04|08:00:00,338.40,346.79,338.40,346.00,346.00,83001.00
2021-11-04|09:00:00,346.05,347.00,345.00,347.00,347.00,3248.00
2021-11-05|11:00:00,353.10,353.12,351.00,351.00,351.00,1813.00
2021-11-05|12:00:00,350.20,352.60,350.00,350.88,350.88,5195.00
2021-11-05|01:00:00,350.00,350.88,327.51,341.80,341.80,445710.00
2021-11-05|02:00:00,342.29,344.20,333.51,334.11,334.11,244991.00
2021-11-05|03:00:00,334.52,336.59,333.02,334.09,334.09,126770.00
2021-11-05|04:00:00,334.18,337.31,332.80,336.45,336.45,179294.00
2021-11-05|05:00:00,336.86,337.00,332.00,335.54,335.54,114325.00
2021-11-05|06:00:00,335.51,336.84,335.26,336.51,336.51,119519.00
2021-11-05|07:00:00,336.52,341.77,335.49,341.54,341.54,305818.00
2021-11-05|08:00:00,341.19,341.19,341.19,341.19,341.19,126636.00
2021-11-08|12:00:00,341.19,341.19,341.19,341.19,341.19,200.00
2021-11-08|01:00:00,338.59,338.59,338.59,338.59,338.59,200.00
2021-11-08|02:00:00,344.20,345.66,341.36,342.96,342.96,126238.00
2021-11-08|03:00:00,342.83,347.82,342.44,347.82,347.82,200079.00
2021-11-08|04:00:00,347.63,350.90,347.44,350.70,350.70,154842.00
2021-11-08|05:00:00,350.76,353.61,350.22,353.56,353.56,114018.00
2021-11-08|06:00:00,353.46,355.15,352.99,354.35,354.35,134938.00
2021-11-08|07:00:00,354.43,355.12,352.58,354.59,354.59,134474.00
2021-11-08|08:00:00,354.70,355.35,350.40,351.18,351.18,297665.00
2021-11-08|09:00:00,351.19,351.19,351.18,351.19,351.19,137283.00
2021-11-08|10:00:00,351.50,351.50,351.50,351.50,351.50,600.00
2021-11-09|12:00:00,354.25,354.25,354.20,354.20,354.20,375.00
2021-11-09|02:00:00,353.30,354.14,345.58,345.67,345.67,160072.00
2021-11-09|03:00:00,346.15,347.22,343.31,343.62,343.62,196956.00
2021-11-09|04:00:00,343.64,348.30,343.64,347.89,347.89,123446.00
2021-11-09|05:00:00,348.03,349.00,345.96,348.37,348.37,84904.00
2021-11-09|06:00:00,348.49,348.53,346.00,346.37,346.37,72389.00
2021-11-09|07:00:00,346.23,347.76,346.23,347.45,347.45,70175.00
2021-11-09|08:00:00,347.38,349.21,347.17,349.06,349.06,220326.00
2021-11-09|09:00:00,349.06,349.06,349.06,349.06,349.06,67148.00
2021-11-10|02:00:00,345.00,346.02,335.55,336.86,336.86,214677.00
2021-11-10|03:00:00,337.15,339.76,334.05,336.47,336.47,166738.00
2021-11-10|04:00:00,336.41,338.36,334.35,335.44,335.44,114870.00
2021-11-10|05:00:00,335.44,337.99,335.42,337.58,337.58,71888.00
2021-11-10|06:00:00,337.59,337.65,332.16,333.23,333.23,100803.00
2021-11-10|07:00:00,333.09,333.51,329.40,331.50,331.50,179752.00
2021-11-10|08:00:00,330.96,333.74,330.19,333.40,333.40,218827.00
2021-11-10|09:00:00,333.16,333.16,333.00,333.00,333.00,86326.00
2021-11-10|10:00:00,333.16,333.16,333.16,333.16,333.16,221.00
2021-11-10|11:00:00,333.50,333.50,333.50,333.50,333.50,200.00
2021-11-11|12:00:00,333.16,333.16,333.16,333.16,333.16,309.00
2021-11-11|01:00:00,337.77,338.00,336.00,338.00,338.00,950.00
2021-11-11|02:00:00,337.99,339.91,336.83,339.14,339.14,131352.00
2021-11-11|03:00:00,339.15,339.15,335.57,336.49,336.49,76045.00
2021-11-11|04:00:00,336.10,336.87,334.78,335.01,335.01,103746.00
2021-11-11|05:00:00,335.15,336.54,334.54,335.73,335.73,41810.00
2021-11-11|06:00:00,336.21,336.38,335.14,335.86,335.86,35167.00
2021-11-11|07:00:00,336.17,337.03,336.05,336.55,336.55,39245.00
2021-11-11|08:00:00,336.52,337.19,335.57,336.89,336.89,124313.00
2021-11-11|09:00:00,336.88,336.88,336.88,336.88,336.88,89673.00
2021-11-12|02:00:00,336.88,343.68,336.88,342.29,342.29,69628.00
2021-11-12|03:00:00,342.50,343.72,340.64,342.70,342.70,89928.00
2021-11-12|04:00:00,342.97,343.62,341.12,341.95,341.95,49660.00
2021-11-12|05:00:00,341.99,343.74,341.58,342.88,342.88,44218.00
2021-11-12|06:00:00,342.79,343.54,342.43,343.33,343.33,32845.00
2021-11-12|07:00:00,343.17,343.51,341.17,341.48,341.48,51244.00
2021-11-12|08:00:00,341.63,342.94,341.34,342.17,342.17,112152.00
2021-11-12|09:00:00,342.17,342.17,342.17,342.17,342.17,113129.00
2021-11-12|10:00:00,342.17,342.17,342.17,342.17,342.17,420.00
2021-11-15|02:00:00,344.17,344.75,333.75,336.48,336.48,115843.00
2021-11-15|03:00:00,336.57,337.81,331.79,337.74,337.74,118889.00
2021-11-15|04:00:00,337.68,338.17,334.21,335.00,335.00,77146.00
2021-11-15|05:00:00,335.00,335.47,332.38,333.90,333.90,62701.00
2021-11-15|06:00:00,334.00,335.08,333.51,334.80,334.80,53671.00
2021-11-15|07:00:00,334.70,336.51,333.62,336.37,336.37,77506.00
2021-11-15|08:00:00,336.34,336.94,334.70,335.37,335.37,153624.00
2021-11-15|09:00:00,335.13,335.13,335.13,335.13,335.13,83934.00
2021-11-15|10:00:00,335.13,335.13,335.13,335.13,335.13,1346.00
2021-11-16|01:00:00,336.69,336.69,336.69,336.69,336.69,100.00
2021-11-16|02:00:00,332.90,338.64,332.11,338.64,338.64,62161.00
2021-11-16|03:00:00,338.26,340.85,336.66,340.52,340.52,98747.00
2021-11-16|04:00:00,340.58,341.94,340.32,340.48,340.48,74489.00
2021-11-16|05:00:00,340.50,342.48,340.50,341.54,341.54,48794.00
