Date,Open,High,Low,Close,Adjusted_close,Volume
2021-11-05|09:00:00,611.54,611.54,611.54,611.54,611.54,449.00
2021-11-08|12:00:00,620.74,645.00,620.74,625.00,625.00,11323.00
2021-11-08|01:00:00,625.00,625.00,620.00,621.50,621.50,8340.00
2021-11-08|02:00:00,621.50,623.00,608.76,620.90,620.90,137578.00
2021-11-08|03:00:00,620.90,620.90,614.07,615.45,615.45,107942.00
2021-11-08|04:00:00,615.20,617.13,613.40,616.48,616.48,50906.00
2021-11-08|05:00:00,616.27,617.16,615.19,616.54,616.54,42673.00
2021-11-08|06:00:00,616.82,621.57,615.86,621.57,621.57,44699.00
2021-11-08|07:00:00,621.26,623.42,620.98,621.75,621.75,48713.00
2021-11-08|08:00:00,621.71,623.35,621.47,622.81,622.81,100442.00
2021-11-08|09:00:00,622.78,622.78,622.78,622.78,622.78,58433.00
2021-11-08|10:00:00,622.78,622.78,622.78,622.78,622.78,459.00
2021-11-08|11:00:00,621.00,621.00,621.00,621.00,621.00,150.00
2021-11-09|02:00:00,623.35,627.57,614.00,626.93,626.93,66709.00
2021-11-09|03:00:00,626.11,627.00,616.61,617.99,617.99,57425.00
2021-11-09|04:00:00,618.07,618.44,614.28,615.36,615.36,54296.00
2021-11-09|05:00:00,615.26,617.01,614.66,616.14,616.14,75577.00
2021-11-09|06:00:00,616.57,619.00,616.57,618.00,618.00,43256.00
2021-11-09|07:00:00,618.51,620.46,617.44,618.05,618.05,46610.00
2021-11-09|08:00:00,618.07,618.96,615.12,616.00,616.00,175211.00
2021-11-09|09:00:00,616.31,616.31,616.31,616.31,616.31,57947.00
2021-11-09|10:00:00,616.31,616.31,616.31,616.31,616.31,10832.00
2021-11-10|01:00:00,617.00,617.00,617.00,617.00,617.00,106.00
2021-11-10|02:00:00,617.75,628.00,616.82,624.05,624.05,68389.00
2021-11-10|03:00:00,624.79,630.59,623.64,629.72,629.72,93925.00
2021-11-10|04:00:00,630.00,633.57,629.78,632.78,632.78,60833.00
2021-11-10|05:00:00,632.86,635.73,630.24,635.49,635.49,105452.00
2021-11-10|06:00:00,635.68,635.68,629.01,629.75,629.75,66999.00
2021-11-10|07:00:00,629.61,629.61,624.37,624.72,624.72,49116.00
2021-11-10|08:00:00,624.83,626.04,617.65,622.20,622.20,191771.00
2021-11-10|09:00:00,622.20,622.20,622.20,622.20,622.20,76613.00
2021-11-11|02:00:00,617.06,624.44,617.06,623.37,623.37,43545.00
2021-11-11|03:00:00,623.80,623.80,617.65,619.18,619.18,78779.00
2021-11-11|04:00:00,619.36,625.00,618.93,625.00,625.00,52882.00
2021-11-11|05:00:00,625.25,627.22,623.87,626.70,626.70,28209.00
2021-11-11|06:00:00,626.53,626.53,624.57,626.00,626.00,33666.00
2021-11-11|07:00:00,626.50,628.16,626.16,626.77,626.77,27667.00
2021-11-11|08:00:00,626.68,628.46,625.56,626.54,626.54,106964.00
2021-11-11|09:00:00,626.64,626.64,626.64,626.64,626.64,53647.00
2021-11-11|10:00:00,626.64,626.64,626.64,626.64,626.64,333.00
2021-11-12|02:00:00,626.64,632.44,623.31,624.41,624.41,57107.00
2021-11-12|03:00:00,624.22,628.18,623.43,625.49,625.49,105410.00
2021-11-12|04:00:00,625.98,629.74,625.76,629.02,629.02,45544.00
2021-11-12|05:00:00,629.01,629.03,627.94,628.62,628.62,27177.00
2021-11-12|06:00:00,628.57,631.66,628.00,631.23,631.23,35272.00
2021-11-12|07:00:00,631.03,632.00,629.50,631.97,631.97,32774.00
2021-11-12|08:00:00,631.57,634.46,630.67,631.19,631.19,111349.00
2021-11-12|09:00:00,631.20,639.05,631.20,631.20,631.20,71692.00
