Date,Open,High,Low,Close,Adjusted_close,Volume
2021-10-19|11:00:00,3443.20,3444.25,3443.20,3444.25,3444.25,535.00
2021-10-20|09:00:00,3439.98,3439.98,3439.98,3439.98,3439.98,273.00
2021-10-20|11:00:00,3439.20,3439.20,3439.20,3439.20,3439.20,252.00
2021-10-20|12:00:00,3435.54,3451.25,3435.54,3451.25,3451.25,4079.00
2021-10-20|01:00:00,3451.00,3462.86,3433.25,3439.73,3439.73,363377.00
2021-10-20|02:00:00,3440.77,3442.01,3427.00,3427.44,3427.44,316589.00
2021-10-20|03:00:00,3427.79,3436.00,3421.03,3434.07,3434.07,232172.00
2021-10-20|04:00:00,3435.00,3435.00,3423.61,3425.55,3425.55,134315.00
2021-10-20|05:00:00,3426.08,3426.15,3400.37,3412.09,3412.09,332413.00
2021-10-20|06:00:00,3412.44,3419.41,3410.00,3417.04,3417.04,158373.00
2021-10-20|07:00:00,3417.15,3424.60,3409.00,3414.83,3414.83,358670.00
2021-10-20|08:00:00,3415.06,3415.06,3407.60,3415.06,3415.06,195179.00
2021-10-20|09:00:00,3408.79,3408.79,3408.79,3408.79,3408.79,263.00
2021-10-20|10:00:00,3408.97,3408.98,3408.26,3408.26,3408.26,875.00
2021-10-20|11:00:00,3409.00,3409.00,3408.00,3408.00,3408.00,1027.00
2021-10-21|09:00:00,3415.00,3415.00,3415.00,3415.00,3415.00,304.00
2021-10-21|11:00:00,3411.00,3411.00,3402.55,3402.55,3402.55,1908.00
2021-10-21|12:00:00,3405.00,3407.50,3405.00,3407.50,3407.50,2131.00
2021-10-21|01:00:00,3410.50,3434.33,3403.00,3424.36,3424.36,338668.00
2021-10-21|02:00:00,3424.50,3437.34,3415.28,3432.24,3432.24,312262.00
2021-10-21|03:00:00,3433.29,3440.28,3422.85,3425.00,3425.00,240632.00
2021-10-21|04:00:00,3424.32,3436.74,3419.11,3434.60,3434.60,139579.00
2021-10-21|05:00:00,3434.87,3438.74,3429.59,3430.76,3430.76,153580.00
2021-10-21|06:00:00,3431.00,3437.46,3429.01,3437.38,3437.38,82454.00
2021-10-21|07:00:00,3437.69,3440.00,3427.00,3435.01,3435.01,327780.00
2021-10-21|08:00:00,3435.01,3443.00,3403.66,3415.10,3415.10,218054.00
2021-10-21|09:00:00,3415.45,3418.40,3415.01,3418.40,3418.40,2370.00
2021-10-21|10:00:00,3419.00,3424.50,3419.00,3424.50,3424.50,3662.00
2021-10-21|11:00:00,3424.00,3429.00,3420.00,3420.00,3420.00,1866.00
2021-10-22|10:00:00,3435.01,3435.01,3432.00,3432.00,3432.00,482.00
2021-10-22|11:00:00,3429.00,3432.00,3429.00,3430.00,3430.00,1917.00
2021-10-22|12:00:00,3426.42,3435.01,3425.00,3435.01,3435.01,12620.00
2021-10-22|01:00:00,3425.00,3429.84,3389.70,3401.48,3401.48,405583.00
2021-10-22|02:00:00,3400.81,3405.99,3373.08,3375.35,3375.35,487257.00
2021-10-22|03:00:00,3374.71,3386.91,3337.07,3350.01,3350.01,544647.00
2021-10-22|04:00:00,3349.98,3367.11,3339.57,3353.34,3353.34,314674.00
2021-10-22|05:00:00,3353.34,3359.39,3341.35,3342.30,3342.30,228956.00
2021-10-22|06:00:00,3342.84,3359.99,3341.78,3346.77,3346.77,225771.00
2021-10-22|07:00:00,3345.92,3346.69,3331.30,3335.52,3335.52,561929.00
2021-10-22|08:00:00,3335.55,3335.55,3333.00,3334.30,3334.30,282765.00
2021-10-22|09:00:00,3334.30,3335.55,3334.30,3334.30,3334.30,2697.00
